-12.57914443,4.465445759
7.800986747,15.2324632
-4.017287808,2.587833495
-1.126453888,-14.32877966
23.94016662,9.268744131
6.782474572,-8.65547167
-14.84771657,8.005630893
12.12947098,-11.5620226
8.006004028,6.726181361
8.606632113,-17.79158062
5.15267684,-8.647452218
-4.853203101,-2.065413476
-10.51568433,-2.744427688
6.658838131,-20.22310118
-18.38924652,5.040464263
-2.894156519,2.331692476
9.58878193,8.691711194
-21.11238448,-5.234665736
-14.78847095,1.206715328
54.53752442,3.049299953
14.3659917,-20.02702907
-14.43690898,-1.956601263
3.648749037,14.40826671
-9.693015821,4.378635446
-13.75877204,-1.469613692
-5.363398789,16.09836089
-17.67532054,0.710023403
15.1777964,-11.45212686
-8.445233681,0.132024489
54.40730894,15.9651374
0.623257143,-1.187492765
-5.42132651,-9.851992384
-14.13219142,3.199514547
-17.03667551,2.682144528
-13.79716766,12.23332393
-13.24319441,4.002798875
11.27325961,-29.11470002
-9.346699763,-2.119403346
8.888563377,15.10252453
-7.888233571,-19.02246106
-12.72419498,-23.58438082
-5.96249426,-3.835674956
-14.78062675,-5.987193617
-19.61152003,-4.989028845
-15.82806432,0.919244904
-16.09631407,1.830264936
2.457036642,6.832262386
4.91118166,12.288393
3.842495994,-17.50242903
-4.445923616,6.934536105
27.26565589,-5.970413434
-15.87777469,7.22041057
-18.39778808,-2.297849214
-16.80393739,-6.801610279
8.764005371,23.3355215
-9.856712055,-3.024169187
99.19385544,-7.191983395
15.96415798,1.722374491
32.02317969,0.199325778
-19.1387077,-6.616996923
3.280523325,15.3390752
2.2480904,12.01863822
28.42870948,7.63931054
70.6834829,4.916352165
-5.666406614,-4.503617373
-4.726139498,-7.225589568
26.9130678,0.015701713
6.71272445,-5.07880602
48.49880413,-13.38862911
32.45581656,13.2632332
-18.59401336,15.81414599
44.59345392,-2.490506704
68.70063495,15.89721331
39.07724822,11.34102416
-7.272463784,-0.118276907
11.24441502,5.385240959
-19.743194,-1.373832886
-5.434335019,-9.766987882
53.08635038,-7.471278577
41.59456333,-0.631653234
-15.64227769,13.96149568
-19.25397758,-7.060469989
-7.237893778,-6.656264162
-6.986609287,-4.411891862
11.58085045,-5.438209298
1.707072872,9.929342022
6.218310764,-2.019159539
14.43477454,-1.137597738
-9.362458865,14.67646528
-12.0851885,-17.89331637
-16.60329389,5.473381726
-18.52735053,13.92123709
-14.08095467,4.735382537
-13.9873899,1.764202996
-14.34017845,-12.80474274
-0.304465527,16.90984539
-16.22734188,3.305351258
-22.990777,7.923847598
-19.74699963,-15.09570749
-4.671552178,-10.91169603
24.83673961,-16.06196474
-5.616156773,7.969349164
-0.010331378,12.69577962
-14.38202184,5.333406726
-19.48311615,-1.678588752
1.52264752,5.259609609
-7.242099998,-13.39251222
-11.77641154,15.62213462
5.560896494,16.06237022
41.93573408,-18.97654993
-19.61869204,9.226770705
-17.36917594,-18.05641508
16.98692996,9.843584479
6.728928721,-6.615200933
12.44822432,8.362873564
-20.74317394,-1.856678818
-12.00569226,-2.330382533
-6.962873432,-4.28416357
-0.564463395,0.581116777
51.14944764,-4.372124157
-20.32909823,6.122777377
-15.71378882,14.34130281
-6.652319828,-8.972679641
-9.222794467,12.66119301
19.57763869,5.040781535
17.76428766,-6.086126391
-3.360888616,-1.487422688
32.27344329,-10.55150642
21.06716514,-10.52913618
4.532811527,-1.934063511
0.90962425,18.20483452
-16.10907719,5.405420913
-8.170904007,3.545484571
20.76585692,6.044868964
30.58300328,9.836024554
-16.36108511,-0.515964705
0.096604405,2.802840106
-10.4828055,5.753308162
-20.60907761,-4.917710725
6.56200793,2.081152327
-9.092488388,15.03524933
-9.735092157,1.67890501
10.44942599,-10.66858014
11.23596228,-0.480131958
-16.97217078,-2.36526104
7.638811734,-3.762480197
-7.412441401,9.257358801
-17.27878073,0.533520015
-15.54737476,9.101827325
-9.339323609,-14.15360437
-2.260485723,-2.222963036
0.605574045,12.99955269
-8.208658675,8.057795341
-8.435460606,5.591928451
-2.725664126,-24.97382362
21.42538623,1.36464705
-16.2695652,2.800507807
-13.11889096,-5.051419788
14.01645121,-15.58310182
-17.1110734,2.831746777
-15.90287417,-1.450546673
5.690534745,14.53169796
-3.727314048,-0.207947992
13.11251104,4.346328542
10.09792465,-2.008232311
6.988016818,7.403558988
-16.8619409,-2.370881301
-3.778794385,-17.90274945
28.63459308,26.47618453
-18.36572172,7.475195974
-10.11510317,6.013144467
-2.061616745,-14.66014506
-4.02415937,-4.170126773
-14.25477215,9.422473122
48.14148587,-15.88467304
-8.112702495,4.133142418
-1.357557209,-17.99230594
10.77102109,2.423992455
19.85507235,-9.963621859
3.031751934,7.796396074
-17.91060844,-1.17826364
-7.350577655,8.361616732
-13.61650212,-7.76253389
-16.6115503,-6.408205448
-13.23770702,7.782419229
-13.71373308,14.30196924
-14.8866974,7.144987171
6.682655496,-14.42058179
1.000519436,-20.62108808
19.96489535,8.034986364
-15.09942789,4.528319901
-6.272024031,6.56628272
31.23292647,7.718041609
-0.207708677,18.67082354
0.119824893,17.3301971
14.37669558,-14.60987049
-17.2576288,-4.771560544
33.84670798,9.306042445
14.96831828,2.239999612
-0.550361809,4.839807037
